artist_id,name,followers,popularity,url,image_url
6nS5roXSAGhTGr34W6n7Et,Disclosure,2068702,72,https://open.spotify.com/artist/6nS5roXSAGhTGr34W6n7Et,https://i.scdn.co/image/ab6761610000e5ebdb837f585ebd024a0221a814
5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,1335209,62,https://open.spotify.com/artist/5dbuFbrHa1SJlQhQX9OUJ2,https://i.scdn.co/image/e3bb4b09ffbf0a8f420ae14837208056cf64451e
2eogQKWWoohI3BSnoG7E2U,Donna Summer,1614664,63,https://open.spotify.com/artist/2eogQKWWoohI3BSnoG7E2U,https://i.scdn.co/image/ab6761610000e5eb2e6648e78ee43fa0357dafd0
22WZ7M8sxp5THdruNY3gXt,The Doors,6859605,71,https://open.spotify.com/artist/22WZ7M8sxp5THdruNY3gXt,https://i.scdn.co/image/ab6761610000e5eb440959e022afc20e819050bd
6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,8237512,78,https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7,https://i.scdn.co/image/83d2489cade1dadcdc533ddbcd74993d0ca6d4cb
3TVXtAsR1Inumwj472S9r4,Drake,68290331,94,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9
4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,793716,56,https://open.spotify.com/artist/4F7Q5NV6h5TSwCainz8S5A,https://i.scdn.co/image/1e24691a352233bbe989a311d921f17e7892a87e
5zaXYwewAXedKNCff45U5l,Dusty Springfield,380117,63,https://open.spotify.com/artist/5zaXYwewAXedKNCff45U5l,https://i.scdn.co/image/8b2bbbe1dde191c637271fab24ff66fda4faf4fa
3zunDAtRDg7kflREzWAhxl,Eels,412124,57,https://open.spotify.com/artist/3zunDAtRDg7kflREzWAhxl,https://i.scdn.co/image/ab6761610000e5eb70fc0f8e1eece53e15f1db17
3zpKjsMg2gw1St5WcWoUJN,EPMD,350048,51,https://open.spotify.com/artist/3zpKjsMg2gw1St5WcWoUJN,https://i.scdn.co/image/05b891a72c523a052a810172525bd317693530e4
0ECwFtbIWEVNwjlrfc6xoL,Eagles,8738038,74,https://open.spotify.com/artist/0ECwFtbIWEVNwjlrfc6xoL,https://i.scdn.co/image/ab6761610000e5eb0767e116a2307495e37cd7fb
02uYdhMhCgdB49hZlYRm9o,Eagles Of Death Metal,498089,53,https://open.spotify.com/artist/02uYdhMhCgdB49hZlYRm9o,https://i.scdn.co/image/9084649cb287a4cd52b6955fe9f5dd647fc4e431
7B4hKK0S9QYnaoqa9OuwgX,Eazy-E,4383670,64,https://open.spotify.com/artist/7B4hKK0S9QYnaoqa9OuwgX,https://i.scdn.co/image/86dccc14ded05c08b96d314a5b0ddf95bb01f013
1p0t3JtUTayV2wb1RGN9mO,Eddie Cochran,283624,51,https://open.spotify.com/artist/1p0t3JtUTayV2wb1RGN9mO,https://i.scdn.co/image/598642ecbc39004cdbb63dd018042db59b0385e5
0TJB3EE2efClsYIDQ8V2Jk,Elbow,482538,53,https://open.spotify.com/artist/0TJB3EE2efClsYIDQ8V2Jk,https://i.scdn.co/image/ab6761610000e5eb775b05a76601167324c5df15
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,2188436,67,https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz,https://i.scdn.co/image/3c1d23141059785c8a863137d176319329dc17ef
2ApaG60P4r0yhBoDCGD8YG,Elliott Smith,834051,63,https://open.spotify.com/artist/2ApaG60P4r0yhBoDCGD8YG,https://i.scdn.co/image/ab6761610000e5eb079739b801ab3f105866b76f
3PhoLpVuITZKcymswpck5b,Elton John,10301426,83,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970
2BGRfQgtzikz1pzAD0kaEn,Elvis Costello,489591,56,https://open.spotify.com/artist/2BGRfQgtzikz1pzAD0kaEn,https://i.scdn.co/image/ab6761610000e5ebbd95594d3201ab9c7b0349e6
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,7393662,79,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,https://i.scdn.co/image/ab6761610000e5eb9a93e273380982dff84c0d7c
7sfgqEdoeBTjd8lQsPT3Cy,Emeli Sandé,2209242,63,https://open.spotify.com/artist/7sfgqEdoeBTjd8lQsPT3Cy,https://i.scdn.co/image/ab6761610000e5eb6abccf4ccf3a6d774ad58e1a
7dGJo4pcD2V6oG8kP0tJRR,Eminem,61012923,90,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b
3DmG65yHQsMms7WAvrZOdt,Enigma,720406,61,https://open.spotify.com/artist/3DmG65yHQsMms7WAvrZOdt,https://i.scdn.co/image/ab6761610000e5eb164b51afe7db16a6e6c063c3
6jHG1YQkqgojdEzerwvrVv,Eric B. & Rakim,584095,52,https://open.spotify.com/artist/6jHG1YQkqgojdEzerwvrVv,https://i.scdn.co/image/3749993d2b60bbbaa02602a09737f2107cbae4dd
2IvkS5MXK0vPGnwyJsrEyV,Eric Church,3555153,70,https://open.spotify.com/artist/2IvkS5MXK0vPGnwyJsrEyV,https://i.scdn.co/image/ab6761610000e5eb16270287e763424c8105beb8
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,5068080,70,https://open.spotify.com/artist/6PAt558ZEZl0DmdXlnjMgD,https://i.scdn.co/image/ab6772690000c46ca60e8f215103f6841d8a83f0
0iOVhN3tnSvgDbcg25JoJb,Etta James,1396765,65,https://open.spotify.com/artist/0iOVhN3tnSvgDbcg25JoJb,https://i.scdn.co/image/ab6761610000e5eb058531dfd9746a96ad85265f
5nGIFgo0shDenQYSE0Sn7c,Evanescence,3569774,70,https://open.spotify.com/artist/5nGIFgo0shDenQYSE0Sn7c,https://i.scdn.co/image/ab6761610000e5eb7ecf213c7dd78e0049379c5b
58oPVy7oihAEXE0Ott6JOf,Eve,1757763,66,https://open.spotify.com/artist/58oPVy7oihAEXE0Ott6JOf,https://i.scdn.co/image/ab6761610000e5eb45f6762cc91177b960e7ca2b
6w7j5wQ5AI5OQYlcM15s2L,Extreme,469729,60,https://open.spotify.com/artist/6w7j5wQ5AI5OQYlcM15s2L,https://i.scdn.co/image/ab6761610000e5ebe519dc8b1cad0097d2c7fa53
2LIdnZDzySb04oH40be1fR,Fairport Convention,101985,44,https://open.spotify.com/artist/2LIdnZDzySb04oH40be1fR,https://i.scdn.co/image/f08b61d2f289195b7f29035056f7743935e87e60
09C0xjtosNAIXP36wTnWxd,Fats Domino,453980,55,https://open.spotify.com/artist/09C0xjtosNAIXP36wTnWxd,https://i.scdn.co/image/ab6761610000e5eb5305958de2ad389172f3cd78
6jPriOYMyUL9kNonBI1CNd,Faustix,34075,55,https://open.spotify.com/artist/6jPriOYMyUL9kNonBI1CNd,https://i.scdn.co/image/ab6761610000e5eb2853037f88fcec9e9500b592
3r17AfJCCUqC9Lf0OAc73G,Fergie,5146635,68,https://open.spotify.com/artist/3r17AfJCCUqC9Lf0OAc73G,https://i.scdn.co/image/ab6761610000e5eb1fd1c6d465e03a904d63c9b5
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,6062626,74,https://open.spotify.com/artist/1moxjboGR7GNWYIMWsRjgG,https://i.scdn.co/image/ab6761610000e5ebe3c37f869b830d1cf1ec829a
0rESpKEusFHxhW59MIf7eM,The Flying Burrito Brothers,129721,44,https://open.spotify.com/artist/0rESpKEusFHxhW59MIf7eM,https://i.scdn.co/image/ab67616d0000b27317ae9a89af00eb9f456217be
7fIvjotigTGWqjIz6EP1i4,Four Tops,964443,61,https://open.spotify.com/artist/7fIvjotigTGWqjIz6EP1i4,https://i.scdn.co/image/b4cebe6215c58efaf06407961a99c458e537050a
1wvlC6NwleHt1iRD6d5X2C,Foxy Brown,583605,55,https://open.spotify.com/artist/1wvlC6NwleHt1iRD6d5X2C,https://i.scdn.co/image/7b45e618a057dfcad3202190e165956f52eb8004
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,5855075,75,https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0,https://i.scdn.co/image/fc4e0f474fb4c4cb83617aa884dc9fd9822d4411
6ra4GIOgCZQZMOaUECftGN,Frank Zappa,790965,57,https://open.spotify.com/artist/6ra4GIOgCZQZMOaUECftGN,https://i.scdn.co/image/e1c04d8144371d6a6ac39c7f15a1c2a9f67a0c50
1mZu3rO7qSD09GdDpePHhY,Frankie Goes To Hollywood,669767,56,https://open.spotify.com/artist/1mZu3rO7qSD09GdDpePHhY,https://i.scdn.co/image/ab6761610000e5ebe7efd9cceef0829d1439b11e
4M1FpEWs2PeYfJe7xxJfhH,Freddie Mercury,5990275,58,https://open.spotify.com/artist/4M1FpEWs2PeYfJe7xxJfhH,https://i.scdn.co/image/ab6761610000e5eb1052b77abd7f89485562d797
4596e2d3KmYzAeVenjCxfj,Free Nationals,227695,61,https://open.spotify.com/artist/4596e2d3KmYzAeVenjCxfj,https://i.scdn.co/image/ab6761610000e5eb98bcf91183b8a28e6dd029d3
5uOVb4hLSQVbHbVVt27tV1,Frida,28621,39,https://open.spotify.com/artist/5uOVb4hLSQVbHbVVt27tV1,https://i.scdn.co/image/c464f8611b27fbf0e0906c01ad3fccba114c6eaa
0NbfKEOTQCcwd6o7wSDOHI,The Game,4244236,73,https://open.spotify.com/artist/0NbfKEOTQCcwd6o7wSDOHI,https://i.scdn.co/image/ab6761610000e5eba657aa5506945d264e147244
5cMgGlA1xGyeAB2ctYlRdZ,Gang Starr,804460,61,https://open.spotify.com/artist/5cMgGlA1xGyeAB2ctYlRdZ,https://i.scdn.co/image/ab6761610000e5eb85ee94998a936ef47231db39
23wr9RJZg0PmYvVFyNkQ4j,Gary Moore,572997,57,https://open.spotify.com/artist/23wr9RJZg0PmYvVFyNkQ4j,https://i.scdn.co/image/ab6761610000e5eb445df6e3ccdb1684b75ab7b6
2YODXXiVE8ABc0TfihLOFj,Gene Krupa,41771,32,https://open.spotify.com/artist/2YODXXiVE8ABc0TfihLOFj,https://i.scdn.co/image/cc3e436bb18d89af17f74bb28ff960b4e27f9cf1
5VAHm7V5mnsxvQrWw3KHmx,Gene Vincent,117208,43,https://open.spotify.com/artist/5VAHm7V5mnsxvQrWw3KHmx,https://i.scdn.co/image/7e8504fa090b9251bd6d02a41dfa9566dbdb36a7
3CkvROUTQ6nRi9yQOcsB50,Genesis,2817659,67,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,https://i.scdn.co/image/ab6761610000e5ebdfb2b3c69199bc2dfbf3e5b9
1hrQ50kU6hMQBVLatqUqnO,Gentle Giant,188384,44,https://open.spotify.com/artist/1hrQ50kU6hMQBVLatqUqnO,https://i.scdn.co/image/ab6761610000e5eba66894a8af6541d3019e1d7a
4N8BwYTEC6XqykGvXXlmfv,George Benson,650614,62,https://open.spotify.com/artist/4N8BwYTEC6XqykGvXXlmfv,https://i.scdn.co/image/ab6761610000e5eb487b00fa17362b8eab3b16c8
7FIoB5PHdrMZVC3q2HE5MS,George Harrison,2273417,65,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf
19ra5tSw0tWufvUp8GotLo,George Michael,3957820,71,https://open.spotify.com/artist/19ra5tSw0tWufvUp8GotLo,https://i.scdn.co/image/ab6761610000e5ebf8b74c36ba6c31fc0f58783c
5vngPClqofybhPERIqQMYd,George Strait,3451229,71,https://open.spotify.com/artist/5vngPClqofybhPERIqQMYd,https://i.scdn.co/image/ab6761610000e5eb77f28b2422efbabde324291c
4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,771685,58,https://open.spotify.com/artist/4n31svBA9GGIYxGxgrQaRK,https://i.scdn.co/image/ab6761610000e5eb757998cdb9826e05ca888216
0mopUs7SL5szuPOcOsS73A,Georgie Fame & The Blue Flames,9336,32,https://open.spotify.com/artist/0mopUs7SL5szuPOcOsS73A,https://i.scdn.co/image/ab67616d0000b273dc58ed3d2d8a54bd846fa43f
6FD0unjzGQhX3b6eMccMJe,Ghostface Killah,750956,66,https://open.spotify.com/artist/6FD0unjzGQhX3b6eMccMJe,https://i.scdn.co/image/ee2180486a42e11b6a0dfafdba9e2dbb9297a9b3
0fhBalTo4sNs73GilPvfaZ,Ginger Baker Trio,4840,19,https://open.spotify.com/artist/0fhBalTo4sNs73GilPvfaZ,https://i.scdn.co/image/f0f1d7e5a25ce24b7b832387307c70611ba6ab01
59hLmB5DrdihCYtNeFeW1U,Glen Campbell,385749,59,https://open.spotify.com/artist/59hLmB5DrdihCYtNeFeW1U,https://i.scdn.co/image/ab6761610000e5eb64f0f928da3d4ff7746a2df1
1xI51JmMVnw1XVCPeA4eiY,GongGongGoo009,1509,24,https://open.spotify.com/artist/1xI51JmMVnw1XVCPeA4eiY,https://i.scdn.co/image/ab67616d0000b2734ee13bab7a469814951b10e0
2f9ZiYA2ic1r1voObUimdd,Grace Jones,282041,59,https://open.spotify.com/artist/2f9ZiYA2ic1r1voObUimdd,https://i.scdn.co/image/ab6761610000e5ebc1c97da9c6326675e8c493cd
2CZj6Atoe6w2JhkMQnOEXo,Graham Parker & The Rumour,28767,30,https://open.spotify.com/artist/2CZj6Atoe6w2JhkMQnOEXo,https://i.scdn.co/image/938b3d81a3c111483a7334f53f43449ab1d5ee0f
0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,869510,56,https://open.spotify.com/artist/0qEcf3SFlpRcb3lK3f2GZI,https://i.scdn.co/image/ab6761610000e5ebce27f7eb2ac301d6b1664aef
6QHu71f8LLeT8n0GzfbYFc,Gregory Isaacs,556325,54,https://open.spotify.com/artist/6QHu71f8LLeT8n0GzfbYFc,https://i.scdn.co/image/ee22aadbd2d54de47d5e210d005fe4c5c49cb86b
06nevPmNVfWUXyZkccahL8,Gregory Porter,560526,60,https://open.spotify.com/artist/06nevPmNVfWUXyZkccahL8,https://i.scdn.co/image/ab6761610000e5eb4bba7af02dea26ca2eedf919
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,26324183,79,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,https://i.scdn.co/image/ab6761610000e5eb50defaf9fc059a1efc541f4c
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,5600893,71,https://open.spotify.com/artist/4yiQZ8tQPux8cPriYMWUFP,https://i.scdn.co/image/ab6761610000e5eb71a84376c2d99dbc4eba4097
1FClsNYBUoNFtGgzeG74dW,Hank Williams,821927,55,https://open.spotify.com/artist/1FClsNYBUoNFtGgzeG74dW,https://i.scdn.co/image/5fc12e434b15c08796c7156b2f630df84345b9cd
3wjsrpfO6odEphTZWx45RQ,Hearts & Colors,132555,51,https://open.spotify.com/artist/3wjsrpfO6odEphTZWx45RQ,https://i.scdn.co/image/ab6761610000e5eba1da67d504402ebceda3a2bd
5PYuBRQMHh7nWmdV076sH9,Heaven 17,217225,43,https://open.spotify.com/artist/5PYuBRQMHh7nWmdV076sH9,https://i.scdn.co/image/b19af7bc7078141c1bed483b95a1f62e36815d9d
0qB0cTENhSUc0feov5qbg0,Helmet,249534,51,https://open.spotify.com/artist/0qB0cTENhSUc0feov5qbg0,https://i.scdn.co/image/ab6761610000e5eb63be57d08649ba5582bcad2d
2ZvrvbQNrHKwjT7qfGFFUW,Herbie Hancock,591984,55,https://open.spotify.com/artist/2ZvrvbQNrHKwjT7qfGFFUW,https://i.scdn.co/image/ab6761610000e5ebca17170af02af227d6ea0c31
2MqhkhX4npxDZ62ObR5ELO,Hoobastank,2193621,64,https://open.spotify.com/artist/2MqhkhX4npxDZ62ObR5ELO,https://i.scdn.co/image/ab6761610000e5ebfd24e4299227b496c8bc9765
0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf,464239,51,https://open.spotify.com/artist/0Wxy5Qka8BN9crcFkiAxSR,https://i.scdn.co/image/c2408f7f93e582b422af47aa72904a24397029d9
4Qfv2sYwJcGqdqF7UaMZgQ,Hoyt Axton,11939,33,https://open.spotify.com/artist/4Qfv2sYwJcGqdqF7UaMZgQ,https://i.scdn.co/image/8f15ad9028861722226ed59d271faa9fdfe43c5f
7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,1337591,63,https://open.spotify.com/artist/7A9yZMTrFZcgEWAX2kBfK6,https://i.scdn.co/image/ab6761610000e5eb8dfb95eb4902b28206963614
1aX2dmV8XoHYCOQRxjPESG,The Human League,967237,60,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,https://i.scdn.co/image/ab6761610000e5ebf31de4bf7f66a971dd11860e
2CxLP749mup3ncPrXgCnvU,Humble Pie,296874,44,https://open.spotify.com/artist/2CxLP749mup3ncPrXgCnvU,https://i.scdn.co/image/fe8c25b3f5a72047ad6a71632219a9e3ca05d2f4
1eClJfHLoDI4rZe5HxzBFv,INXS,2199782,68,https://open.spotify.com/artist/1eClJfHLoDI4rZe5HxzBFv,https://i.scdn.co/image/ab6761610000e5eb9bfd44c9bd2aae22edfd99bf
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,6193222,74,https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA,https://i.scdn.co/image/ab6761610000e5eb650e79afafd00492e33d7b8c
33EUXrFKGjpUSGacqEHhU4,Iggy Pop,1378218,62,https://open.spotify.com/artist/33EUXrFKGjpUSGacqEHhU4,https://i.scdn.co/image/ab6761610000e5eb21e6d14c3d8aab9887380d00
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,42963573,87,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e
6mdiAmATAx73kdxrNrnlao,Iron Maiden,7800720,72,https://open.spotify.com/artist/6mdiAmATAx73kdxrNrnlao,https://i.scdn.co/image/ab6761610000e5ebdc52c8e309e46aa8430a0fa0
3IKV7o6WPphDB7cCWXaG3E,Isaac Hayes,605749,51,https://open.spotify.com/artist/3IKV7o6WPphDB7cCWXaG3E,https://i.scdn.co/image/ab6761610000e5eb21359c0ca388c85629ed7d29
53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,1578760,62,https://open.spotify.com/artist/53QzNeFpzAaXYnrDBbDrIp,https://i.scdn.co/image/ab6761610000e5eb6a73ed54b07cd71d3b1f4789
7bZAkNyTJHbUySJvvUO3MH,It Bites,7923,21,https://open.spotify.com/artist/7bZAkNyTJHbUySJvvUO3MH,https://i.scdn.co/image/ab6761610000e5eb6a87a1134090f4b9cfd35d64
06nsZ3qSOYZ2hPVIMcr1IN,J.J. Cale,660687,61,https://open.spotify.com/artist/06nsZ3qSOYZ2hPVIMcr1IN,https://i.scdn.co/image/ab6761610000e5ebbe1b2ad861e0148a1540b107
73ndLgs6jSrpZzjyzU9TJV,Jack Bruce,34891,30,https://open.spotify.com/artist/73ndLgs6jSrpZzjyzU9TJV,https://i.scdn.co/image/7c407b6b450e7fe0fbd73025c05d53c6ca1986f1
3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,3491618,74,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,https://i.scdn.co/image/ab6761610000e5eb9555a0b3231117c8cde1fca7
2iE18Oxc8YSumAU232n4rW,The Jackson 5,1301319,65,https://open.spotify.com/artist/2iE18Oxc8YSumAU232n4rW,https://i.scdn.co/image/19f768d93f6c80f7d4ca5b906e1c0376a3704389
4RN2vlFWepLa46qQIU2PHs,Jacques Brel,613377,53,https://open.spotify.com/artist/4RN2vlFWepLa46qQIU2PHs,https://i.scdn.co/image/ab6761610000e5eb4dfecaf883652dc5600ba055
5pnbUBPifNnlusY8kTBivi,Jadakiss,991184,64,https://open.spotify.com/artist/5pnbUBPifNnlusY8kTBivi,https://i.scdn.co/image/ab6761610000e5ebd8dba5c02f8c75eb280dd70e
2P560DaOMNDUACoH8ZhOCR,The Jam,651739,57,https://open.spotify.com/artist/2P560DaOMNDUACoH8ZhOCR,https://i.scdn.co/image/ee4cebe3c187f4f18502fd99b69e316c1caa2254
4IWBUUAFIplrNtaOHcJPRM,James Arthur,10496885,79,https://open.spotify.com/artist/4IWBUUAFIplrNtaOHcJPRM,https://i.scdn.co/image/ab6761610000e5eb6867a4ce52401bd378bb5179
4EzkuveR9pLvDVFNx6foYD,James Bay,3747308,71,https://open.spotify.com/artist/4EzkuveR9pLvDVFNx6foYD,https://i.scdn.co/image/ab6761610000e5ebc61b7437e062ca90fcf30231
53KwLdlmrlCelAZMaLVZqU,James Blake,1282331,65,https://open.spotify.com/artist/53KwLdlmrlCelAZMaLVZqU,https://i.scdn.co/image/ab6761610000e5eb568ef832399d06317da80a85
7GaxyUddsPok8BuhxN6OUW,James Brown,1964745,62,https://open.spotify.com/artist/7GaxyUddsPok8BuhxN6OUW,https://i.scdn.co/image/ab6761610000e5eb158342aa8bb8a192c778f2a5
3LpLGlgRS1IKPPwElnpW35,James Morrison,1510434,63,https://open.spotify.com/artist/3LpLGlgRS1IKPPwElnpW35,https://i.scdn.co/image/ab6761610000e5eb340fa517cfa6d15bb850c710
0vn7UBvSQECKJm2817Yf1P,James Taylor,2155986,66,https://open.spotify.com/artist/0vn7UBvSQECKJm2817Yf1P,https://i.scdn.co/image/ab6761610000e5eb5921cb8f2ec7bf6b5e725bcc
02NfyD6AlLA12crYzw5YcR,Jane's Addiction,1230251,56,https://open.spotify.com/artist/02NfyD6AlLA12crYzw5YcR,https://i.scdn.co/image/ab6761610000e5eb6181668c9b31f2505039ba33
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,3291925,64,https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W,https://i.scdn.co/image/ab6761610000e5eb68ab782284f90f0685619bb7
2oyWkw7sq99yqj12hVUHtw,David Sylvian,110924,44,https://open.spotify.com/artist/2oyWkw7sq99yqj12hVUHtw,https://i.scdn.co/image/ab6761610000e5eb153fe00cabe3f49941f2edf7
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,7712373,83,https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB,https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4
6CsOL9C9iLL0eWKINlDxzQ,Jeru The Damaja,198657,49,https://open.spotify.com/artist/6CsOL9C9iLL0eWKINlDxzQ,https://i.scdn.co/image/ab6761610000e5eb713b004f87c30b1372b586e5
2gsggkzM5R49q6jpPvazou,Jessie J,10480568,70,https://open.spotify.com/artist/2gsggkzM5R49q6jpPvazou,https://i.scdn.co/image/ab6761610000e5eb91f0dd753c09e051675a1ca6
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,5865399,69,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,693213,64,https://open.spotify.com/artist/28AyklUmMECPwdfo8NEsV0,https://i.scdn.co/image/ab6761610000e5ebc51b2d9deea2b3cc8360828d
3rJ3m1tM6vUgiWLjfV8sRf,Jimmy Cliff,729085,58,https://open.spotify.com/artist/3rJ3m1tM6vUgiWLjfV8sRf,https://i.scdn.co/image/ab6761610000e5eb11bdad2b191ac35053d34bd2
3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,1342014,66,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,https://i.scdn.co/image/ab6761610000e5eb0dc33cfd207772f8e2f6b46f
0hF0PwB04hnXfYMiZWfJzy,Jimmy Ruffin,169481,46,https://open.spotify.com/artist/0hF0PwB04hnXfYMiZWfJzy,https://i.scdn.co/image/ab67616d0000b2734b290fbf9bf98ce55b0610a4
5GXruybcLmXPjR9rKKFyS6,Jimmy Smith,88060,43,https://open.spotify.com/artist/5GXruybcLmXPjR9rKKFyS6,https://i.scdn.co/image/184d3c8e15e2e25070b5573ea64596504ea9eb57
1bdAJUX6JPsnYHbTl5jbk6,Joan Armatrading,231494,49,https://open.spotify.com/artist/1bdAJUX6JPsnYHbTl5jbk6,https://i.scdn.co/image/ab6761610000e5ebbf005ac8d9ce2f3499079ea1
1EevBGfUh3RSQSGpluxgBm,Joan Baez,558934,53,https://open.spotify.com/artist/1EevBGfUh3RSQSGpluxgBm,https://i.scdn.co/image/ab6761610000e5eb05c5f9bf4906453af63025aa
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,1961870,63,https://open.spotify.com/artist/3pFCERyEiP5xeN2EsPXhjI,https://i.scdn.co/image/ee38cfbef7a14bad2ecb0631f73d5b703cf0d35d
6KOqPxwfNAmZPkiCnDE9yT,Joe Jackson,340545,55,https://open.spotify.com/artist/6KOqPxwfNAmZPkiCnDE9yT,https://i.scdn.co/image/bb8fd83e52d0aacb2695f151a80eb4c383448376
4H2b90USTVSstPktwUsDZE,Joe Sample,107723,45,https://open.spotify.com/artist/4H2b90USTVSstPktwUsDZE,https://i.scdn.co/image/9800408dbabe239a0f265f4ab3abbf391cb904a6
5bDxAyJiTYBat1YnFJhvEK,Joe Walsh,1071442,55,https://open.spotify.com/artist/5bDxAyJiTYBat1YnFJhvEK,https://i.scdn.co/image/d710b1d866858b418e298b6b7b087e6f841f27c1
2hGh5VOeeqimQFxqXvfCUf,John Coltrane,1459013,63,https://open.spotify.com/artist/2hGh5VOeeqimQFxqXvfCUf,https://i.scdn.co/image/ab6761610000e5eb73c7f7505c1af82929ec41df
5ujCegv1BRbEPTCwQqFk6t,John Fogerty,741938,54,https://open.spotify.com/artist/5ujCegv1BRbEPTCwQqFk6t,https://i.scdn.co/image/ab6772690000c46c8fcd4c411558a4182820a8a8
1yNOfXGQNGjAynk77wv85x,John Lee Hooker,772553,56,https://open.spotify.com/artist/1yNOfXGQNGjAynk77wv85x,https://i.scdn.co/image/6bcff0a9ed464621c433fb5d369c2164ebd3d2d0
4x1nvY2FN8jxqAFA0DA02H,John Lennon,5100173,68,https://open.spotify.com/artist/4x1nvY2FN8jxqAFA0DA02H,https://i.scdn.co/image/ab6761610000e5eb207c6849d1a1f4480e6aa222
3JulrApLVT81sb2HkfwMks,John Martyn,133002,51,https://open.spotify.com/artist/3JulrApLVT81sb2HkfwMks,https://i.scdn.co/image/e5f386cce7a82573474d5332dbdfb9be1ffc4465
2ScuQMRWThcifBRIvNDFDC,John Mayall & The Bluesbreakers,373711,46,https://open.spotify.com/artist/2ScuQMRWThcifBRIvNDFDC,https://i.scdn.co/image/ab67616d0000b273c40ff56a16cebb8f30af1f66
3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,1417062,65,https://open.spotify.com/artist/3lPQ2Fk5JOwGWAF3ORFCqH,https://i.scdn.co/image/ab6761610000e5eb39cf2e0c338c08d5b8350053
3dRfiJ2650SZu6GbydcHNb,John Williams,1166292,70,https://open.spotify.com/artist/3dRfiJ2650SZu6GbydcHNb,https://i.scdn.co/image/ab6761610000e5eb86b13e4d2e65ebf694384ef4
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,5537502,73,https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x,https://i.scdn.co/image/ab6761610000e5eb152cf48cf9541c7061570857
7oHzn7edwmrYClrPRINkbn,Johnny Gill,883371,48,https://open.spotify.com/artist/7oHzn7edwmrYClrPRINkbn,https://i.scdn.co/image/6a7582cabd9f40e6e908f0620dca338be429511b
5hW4L92KnC6dX9t7tYM4Ve,Joni Mitchell,1236382,53,https://open.spotify.com/artist/5hW4L92KnC6dX9t7tYM4Ve,https://i.scdn.co/image/68cfb061951dbd44c95422a54cb70baec0722ca3
