STU_ID,X1SEX,X1RACE,X1STDOB,X1TXMTH,X1TXMSEM,X1TXMSCR,X1TXMTSCOR,X1TXMPROF1,X1TXMPROF2,X1TXMPROF3,X1TXMPROF4,X1TXMPROF5,X1PAR1EDU,X1PAR1EMP,X1PAR1OCC2,X1PAR1RACE,X1P2RELATION,X1PAR2EDU,X1PAR2OCC2,X1PAREDU,X1PARPATTERN,X1MOMEDU,X1MOMEMP,X1MOMOCC2,X1MOMRACE,X1DADEDU,X1DADOCC2,X1HHNUMBER,X1FAMINCOME,X1SES,X1SESQ5,X1SES_U,X1SESQ5_U,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1SCHOOLBEL,X1SCHOOLENG,X1STUEDEXPCT,X1PAREDEXPCT,X1TMLINK,X1TMCRSLINK,X1TMCOMM,X1TMEFF,X1TMEXP,X1TMPRINC,X1TMRESP,X1TSLINK,X1TSCRSLINK,X1TSCOMM,X1TSEFF,X1TSEXP,X1TSPRINC,X1TSRESP,X1LOCALE,X1REGION,X1SCHOOLCLI,X1COUPERTEA,X1COUPERCOU,X1COUPERPRI,X1AQSTAT,birthyear,birthmonth,X1STU30OCC2
14565,1,2,199401.0,-0.0155,0.3196,39.8972,50.5893,0.9906,0.7257,0.3211,0.0754,0.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4764,2,-0.5189,2,-0.57,-0.13,0.1,0.19,-0.33,0.1,0.25,0.16,0.08,0.79,11,0.0,3,2,-1.16,0.17,-0.88,-0.39,-0.92,3,2,1.69,-1.59,1.37,1.26,1.92,4,4,-1.13,-0.8,0.14,-0.25,1,4,1,1
14567,2,8,199505.0,1.3805,0.2399,56.9894,65.0815,1.0,0.9933,0.9885,0.7167,0.2288,7.0,4.0,29.0,0.0,2.0,7.0,19.0,7.0,1.0,7.0,4.0,29.0,0.0,7.0,19.0,4.0,12.0,2.4901,5,2.4484,5,0.6,-1.33,0.1,0.17,-0.33,-0.89,0.25,0.16,-0.04,1.39,8,10.0,1,8,0.83,-0.71,0.65,-1.17,-0.13,1,1,-0.11,0.16,-0.18,-0.35,-0.13,1,2,0.56,0.31,-0.46,-1.34,1,5,5,1
14568,2,8,199505.0,-1.3316,0.2748,22.3282,36.9268,0.4201,0.0568,0.0375,0.0395,0.0468,3.0,4.0,55.0,8.0,2.0,5.0,55.0,5.0,1.0,3.0,4.0,55.0,8.0,5.0,55.0,5.0,7.0,1.1172,5,1.1829,5,-0.6,-0.3,0.1,0.19,-0.33,1.69,0.25,-0.28,-0.95,-0.7,8,6.0,1,1,0.97,0.14,1.09,1.12,1.49,8,8,0.01,0.17,0.16,-0.13,-0.13,4,1,-1.69,-0.94,-1.02,-2.45,1,5,5,1
14570,1,3,199312.0,-1.8292,0.4337,18.5774,31.7614,0.1006,0.0255,0.03,0.0377,0.0464,3.0,4.0,15.0,3.0,4.0,2.0,33.0,3.0,1.0,3.0,4.0,15.0,3.0,2.0,33.0,5.0,7.0,0.5611,5,0.5709,5,-1.73,-0.13,0.1,0.19,-1.57,0.1,1.83,-0.93,0.84,-0.2,1,2.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,3,2,0.35,1.16,-0.46,-0.39,0.18,4,4,-3.01,-0.25,-0.08,-0.01,1,3,12,6
14575,2,6,199501.0,-0.3538,0.2625,34.9125,47.0779,0.9643,0.4708,0.156,0.0558,0.0507,2.0,2.0,51.0,6.0,2.0,1.0,45.0,2.0,1.0,2.0,2.0,51.0,6.0,1.0,45.0,3.0,2.0,-0.9409,1,-1.0181,1,-1.16,-0.13,0.1,0.19,1.52,0.1,0.25,0.16,1.59,1.01,10,8.0,3,2,-1.3,-0.2,-1.45,1.35,-0.13,3,2,-0.4,0.28,0.21,-0.47,0.27,4,3,-0.07,0.75,1.15,1.1,1,5,1,8
14577,1,2,199504.0,0.2851,0.2568,43.8408,53.7101,0.9972,0.8625,0.5504,0.1127,0.0632,5.0,3.0,21.0,8.0,4.0,7.0,23.0,7.0,1.0,5.0,3.0,21.0,8.0,7.0,23.0,5.0,13.0,1.8783,5,2.0382,5,-1.73,-0.13,0.1,0.19,-0.97,-0.76,-0.05,-1.05,-0.64,-0.7,11,8.0,9,9,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,4,3,0.17,0.36,-0.21,-0.25,1,5,4,3
14579,2,8,199505.0,-0.0228,0.2483,39.7965,50.5139,0.9903,0.7214,0.3164,0.0748,0.0551,4.0,3.0,41.0,0.0,2.0,2.0,27.0,4.0,1.0,4.0,3.0,41.0,0.0,2.0,27.0,3.0,6.0,0.1436,4,0.1964,4,-0.57,-0.3,-0.97,-0.64,-0.33,-0.33,-0.48,-0.28,0.21,-0.2,6,10.0,3,2,-0.28,-0.21,-0.23,0.54,0.86,1,2,-0.2,-0.85,-0.23,0.55,-0.47,1,4,0.45,0.85,1.15,1.1,1,5,5,7
14581,2,5,199506.0,-0.4206,0.2681,33.8809,46.3839,0.954,0.4137,0.1355,0.0534,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1686,3,-0.1787,3,-1.73,-0.13,0.1,0.19,-1.57,0.1,0.25,0.16,-0.39,0.71,11,0.0,3,2,-0.23,2.33,1.29,0.91,-0.33,8,8,0.01,0.17,0.16,-0.13,-0.13,1,3,-0.31,-1.29,0.61,0.54,3,5,6,1
14582,2,8,199503.0,0.1087,0.2465,41.5752,51.8791,0.9943,0.792,0.4092,0.0876,0.0579,7.0,4.0,23.0,8.0,1.0,4.0,41.0,7.0,1.0,4.0,3.0,41.0,8.0,7.0,23.0,7.0,10.0,1.2773,5,1.2757,5,1.76,-0.3,0.95,1.04,-0.33,0.1,-0.89,-0.67,1.59,1.39,9,10.0,1,1,1.7,0.48,0.94,1.48,1.98,1,1,0.94,0.51,1.37,0.2,1.92,1,3,1.53,0.99,-0.3,0.58,1,5,3,0
14585,1,5,199409.0,-1.0751,0.2256,24.9496,39.5898,0.6456,0.0923,0.047,0.0414,0.0472,3.0,2.0,29.0,5.0,6.0,3.0,49.0,3.0,2.0,3.0,2.0,29.0,5.0,3.0,49.0,5.0,3.0,0.386,4,0.4399,4,0.03,-0.13,0.1,0.19,0.27,0.1,0.25,0.16,1.59,0.23,11,10.0,3,2,-0.14,0.93,-0.43,0.44,-0.29,8,8,0.01,0.17,0.16,-0.13,-0.13,1,1,-2.65,-0.8,-1.5,-1.11,1,4,9,6
14586,1,8,199505.0,0.4942,0.28,46.4292,55.8812,0.9988,0.9184,0.7149,0.1616,0.0727,5.0,3.0,25.0,8.0,2.0,4.0,41.0,5.0,1.0,5.0,3.0,25.0,8.0,4.0,41.0,4.0,4.0,0.7533,5,0.7782,5,-0.57,-0.13,0.1,0.19,0.91,0.1,-0.05,0.16,-0.39,0.71,8,6.0,3,8,-0.44,-1.12,0.21,-0.88,1.07,8,8,0.01,0.17,0.16,-0.13,-0.13,1,3,-1.51,0.03,0.26,0.2,1,5,5,5
14588,2,5,199404.0,-1.9422,0.3637,17.9709,30.5881,0.0674,0.0217,0.0292,0.0374,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9127,1,-0.8904,1,-0.57,1.31,0.55,0.19,-0.33,0.1,0.25,0.16,0.52,0.79,11,0.0,1,2,-0.03,-0.54,-0.59,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,4,4,-0.31,-1.09,1.15,0.52,2,4,4,5
14589,1,8,199507.0,-1.1751,0.2479,23.8728,38.5514,0.56,0.0758,0.0425,0.0406,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6545,2,-0.6793,2,-0.57,-0.13,0.1,0.19,-0.97,0.1,0.25,0.16,-0.39,-1.02,4,0.0,3,2,-0.23,-2.1,-0.92,1.48,-1.57,8,8,0.01,0.17,0.16,-0.13,-0.13,1,1,-0.31,0.03,0.26,0.2,8,5,7,6
14594,1,8,199410.0,-0.0966,0.2761,38.7549,49.7474,0.9869,0.674,0.2713,0.0692,0.0538,7.0,4.0,29.0,8.0,1.0,5.0,13.0,7.0,1.0,5.0,2.0,13.0,8.0,7.0,29.0,4.0,13.0,1.8404,5,1.8229,5,-0.57,-0.3,0.1,-0.18,1.52,1.69,0.25,0.99,1.34,1.01,8,10.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,1.23,0.53,1.37,1.48,1.92,1,3,-0.31,0.03,0.26,0.2,4,4,10,3
14595,1,8,199405.0,0.039,0.2528,40.6433,51.1549,0.9924,0.7567,0.3581,0.0803,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,4,0.4604,4,0.6,-0.3,-0.95,-0.29,-1.57,-1.32,-1.63,-0.6,-1.46,0.23,11,0.0,1,1,0.83,0.14,1.09,-0.23,1.98,1,1,0.55,0.28,1.15,0.2,-0.13,3,3,0.45,-2.88,1.15,0.2,1,4,5,7
14596,2,8,199503.0,1.0111,0.2454,52.645,61.2466,0.9999,0.9801,0.9475,0.4377,0.1282,2.0,4.0,43.0,8.0,2.0,2.0,51.0,2.0,1.0,2.0,4.0,43.0,8.0,2.0,51.0,4.0,5.0,-0.3711,2,-0.3938,2,-0.57,-0.7,0.95,-0.29,0.91,0.1,0.25,0.16,-0.39,0.29,11,6.0,1,1,0.02,-0.49,0.72,-0.44,0.53,1,1,-0.2,0.63,-1.04,-0.29,-0.83,4,2,-0.52,1.36,1.15,1.1,1,5,3,0
14599,1,3,199401.0,-1.4998,0.2626,20.8592,35.1802,0.281,0.0426,0.0339,0.0387,0.0466,2.0,2.0,31.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,31.0,0.0,0.0,0.0,4.0,2.0,-0.6665,2,-0.5438,2,0.6,1.31,1.62,0.56,-1.57,1.69,0.67,0.23,0.61,-0.39,11,8.0,1,1,0.35,0.43,1.14,-0.62,0.41,1,2,-0.89,-0.01,-0.19,-0.56,-1.08,1,1,-0.31,1.09,1.15,1.1,2,4,1,0
14601,2,8,199502.0,1.1271,0.2411,54.0182,62.4508,0.9999,0.9858,0.9668,0.5279,0.152,3.0,4.0,29.0,8.0,2.0,3.0,13.0,3.0,1.0,3.0,4.0,29.0,8.0,3.0,13.0,3.0,7.0,0.7844,5,0.6806,5,1.16,0.27,0.1,1.69,-0.33,0.71,-0.48,-0.23,1.59,0.48,8,10.0,1,2,-0.63,0.08,1.14,0.33,0.3,1,2,0.16,0.63,0.78,-0.13,1.4,2,4,0.48,0.02,0.05,-0.76,1,5,2,1
14604,1,8,199508.0,1.087,0.2448,53.545,62.035,0.9999,0.984,0.9611,0.4964,0.1431,5.0,4.0,25.0,8.0,2.0,3.0,55.0,5.0,11.0,5.0,4.0,25.0,8.0,3.0,55.0,5.0,4.0,1.0759,5,1.1287,5,0.6,-0.7,-0.17,-0.18,-0.33,-0.33,0.25,0.16,-0.39,0.63,8,6.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,4,3,-0.33,-0.6,-0.08,0.69,1,5,8,20
14605,1,3,199403.0,0.3376,0.24,44.4981,54.2555,0.9978,0.879,0.5934,0.1227,0.0652,2.0,2.0,39.0,3.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,-0.9072,1,-1.0287,1,1.76,1.31,1.62,1.72,-0.33,1.13,0.25,0.66,0.75,-0.69,8,6.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,2,-1.76,0.28,0.76,-1.59,-0.85,2,1,-0.31,-0.6,-1.03,-1.11,3,4,3,13
14606,1,3,199301.0,-1.1888,0.2505,23.7309,38.4092,0.5479,0.0739,0.042,0.0405,0.047,2.0,4.0,35.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,35.0,3.0,0.0,0.0,4.0,1.0,-1.5209,1,-1.364,1,-1.73,0.04,-0.73,-0.81,-0.33,0.1,0.25,0.16,1.04,0.59,3,6.0,1,2,-0.03,-1.27,0.3,-2.6,-1.88,8,8,0.01,0.17,0.16,-0.13,-0.13,1,3,-0.31,0.36,0.26,0.59,8,3,1,1
14607,1,8,199504.0,0.8115,0.2327,50.2652,59.1745,0.9997,0.9651,0.8906,0.3012,0.0991,1.0,2.0,37.0,8.0,2.0,2.0,47.0,2.0,1.0,1.0,2.0,37.0,8.0,2.0,47.0,5.0,3.0,-0.8278,1,-0.7351,1,0.03,-1.33,0.1,0.19,0.91,1.27,0.25,0.87,1.0,-0.66,10,10.0,1,1,0.29,1.06,-0.14,0.23,0.2,8,8,0.01,0.17,0.16,-0.13,-0.13,1,2,0.19,1.36,1.15,1.1,1,5,4,0
14608,1,6,199205.0,0.9543,0.2427,51.9705,60.6574,0.9998,0.9766,0.9348,0.3957,0.1185,2.0,4.0,55.0,0.0,1.0,2.0,51.0,2.0,1.0,2.0,4.0,51.0,0.0,2.0,55.0,4.0,2.0,-0.3052,3,-0.3962,2,-0.57,-1.33,-0.17,-0.18,-0.33,-1.5,-0.78,-0.67,-1.28,-0.69,10,4.0,1,8,1.34,0.01,0.87,0.27,0.86,1,8,0.0,-0.71,-0.6,0.68,-0.3,2,3,-1.08,1.36,1.15,1.1,1,2,5,0
14612,1,8,199601.0,1.0277,0.2365,52.8424,61.4193,0.9999,0.981,0.9508,0.4503,0.1312,5.0,4.0,25.0,8.0,2.0,5.0,51.0,5.0,1.0,5.0,4.0,25.0,8.0,5.0,51.0,5.0,6.0,1.068,5,1.1768,5,1.19,0.5,0.1,-0.36,2.15,1.27,1.83,0.5,0.45,0.23,10,11.0,1,1,-0.08,0.08,0.94,1.48,0.88,1,8,0.01,0.17,0.16,-0.13,-0.13,4,3,1.14,1.17,0.74,1.1,1,6,1,3
14613,1,8,199501.0,0.0872,0.2574,41.29,51.6554,0.9938,0.7816,0.393,0.0852,0.0574,3.0,4.0,43.0,8.0,2.0,5.0,11.0,5.0,1.0,3.0,4.0,43.0,8.0,5.0,11.0,4.0,4.0,0.475,4,0.5154,4,1.16,-0.13,0.1,0.19,0.27,0.1,0.25,0.16,1.1,0.25,10,8.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,1,3,-1.0,-1.79,-1.5,-1.25,1,5,1,0
14614,2,8,199507.0,0.7022,0.2647,48.9522,58.0398,0.9995,0.9529,0.8428,0.2422,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205,5,0.8132,5,0.03,-1.56,-0.56,-1.86,0.31,-2.68,1.42,-1.42,1.26,0.48,10,0.0,1,1,0.57,0.43,0.94,-0.23,0.04,1,1,0.32,0.8,1.14,0.42,1.22,2,2,1.43,1.56,1.15,1.1,1,5,7,4
14616,1,8,199409.0,0.3921,0.2938,45.1735,54.8206,0.9982,0.8943,0.6372,0.1345,0.0675,2.0,4.0,43.0,8.0,2.0,2.0,37.0,2.0,1.0,2.0,4.0,43.0,8.0,2.0,37.0,4.0,2.0,-0.7506,1,-0.8016,1,-0.57,-1.33,-0.17,-0.24,0.27,-0.89,0.25,0.16,1.59,1.01,10,6.0,1,1,-0.9,-0.65,-0.91,-0.11,-0.58,1,8,0.01,0.17,-0.63,-0.13,-0.13,4,1,0.36,-0.81,0.14,-0.31,1,4,9,13
14617,2,8,199508.0,1.5174,0.2335,58.5708,66.5026,1.0,0.9955,0.9937,0.7981,0.2879,4.0,4.0,11.0,8.0,1.0,4.0,35.0,4.0,1.0,4.0,3.0,35.0,8.0,4.0,11.0,4.0,4.0,0.2801,4,0.166,4,1.76,-0.3,1.34,-0.18,0.91,0.1,0.25,0.16,-0.04,1.39,6,10.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,0.43,-0.22,0.02,0.55,-0.13,2,4,-1.46,0.03,0.26,0.2,1,5,8,2
14619,2,3,199212.0,-1.1272,0.2524,24.3794,39.0485,0.6018,0.0832,0.0445,0.0409,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2613,1,-1.2662,1,-1.73,1.31,0.1,-0.16,2.15,0.1,0.25,0.16,-0.64,0.03,6,0.0,1,2,-0.23,-0.99,-1.56,-0.36,-0.13,3,2,-0.08,1.92,-0.64,0.54,-0.13,2,3,-2.91,1.09,0.55,0.0,1,2,12,0
14624,1,3,199411.0,0.8791,0.2672,51.0734,59.8761,0.9998,0.9711,0.9139,0.3436,0.1075,2.0,2.0,39.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,39.0,3.0,0.0,0.0,3.0,1.0,-1.3419,1,-1.1878,1,-1.16,-0.46,0.95,0.96,2.15,1.69,1.83,2.03,1.59,0.63,8,10.0,1,1,0.7,0.91,1.14,0.88,1.11,1,1,0.64,0.56,1.37,0.9,1.54,1,2,0.35,-0.19,0.26,0.59,1,4,11,11
14625,2,8,199507.0,1.2969,0.239,56.0151,64.2142,1.0,0.9914,0.9836,0.6585,0.1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1609,4,0.1446,4,0.6,-0.13,0.1,0.19,-0.33,0.1,0.25,0.16,-0.04,1.39,10,0.0,3,2,-0.51,-1.5,-0.42,-0.62,-0.66,8,8,0.01,0.17,0.16,-0.13,-0.13,4,3,-0.31,0.03,-1.38,-1.11,3,5,7,2
14631,2,8,199507.0,-0.2048,0.2751,37.1734,48.6244,0.9799,0.5946,0.2151,0.0626,0.0523,2.0,4.0,37.0,8.0,2.0,2.0,51.0,2.0,1.0,2.0,4.0,37.0,8.0,2.0,51.0,4.0,5.0,-0.5277,2,-0.5525,2,-0.57,-1.33,-1.14,-1.01,0.91,0.1,0.25,0.16,1.0,0.14,8,4.0,1,1,-0.36,0.71,0.47,-0.23,0.74,3,2,0.27,-0.61,-0.83,0.08,0.02,4,2,0.0,-0.18,-0.49,-0.35,1,5,7,0
14632,1,2,199506.0,1.0435,0.239,53.0293,61.583,0.9999,0.9819,0.9537,0.4625,0.1342,1.0,4.0,39.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,4.0,39.0,2.0,0.0,0.0,3.0,2.0,-1.1388,1,-1.2466,1,-0.57,-0.13,0.1,0.19,-0.33,-0.33,0.25,0.16,-0.04,1.01,10,11.0,3,2,-0.83,-0.26,-0.85,-0.39,-0.13,1,1,0.36,0.31,0.59,-0.01,0.9,4,3,-1.74,-0.81,-0.56,-0.82,1,5,6,0
14635,1,8,199408.0,0.2507,0.2349,43.4064,53.3525,0.9968,0.8507,0.5221,0.1069,0.062,2.0,2.0,45.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,-0.9512,1,-1.0736,1,-0.57,0.04,-0.69,-1.86,-0.33,-1.88,-0.17,-1.42,-0.16,-0.94,4,10.0,1,1,1.5,0.09,0.21,-0.23,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,3,-2.84,0.46,1.15,1.1,1,4,8,11
14636,1,8,199409.0,-1.5105,0.2875,20.7732,35.0699,0.2731,0.0418,0.0337,0.0387,0.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6387,2,-0.6728,2,-1.73,-3.51,-1.41,-2.16,-1.57,0.1,0.25,0.16,-1.8,-0.96,1,0.0,1,2,-0.98,1.69,-0.66,0.97,-1.32,3,2,1.07,2.81,1.37,-3.0,1.22,4,3,-0.31,-0.8,-1.85,-1.61,1,4,9,8
14638,2,8,199201.0,-0.2616,0.2698,36.321,48.0351,0.9749,0.5488,0.1903,0.0598,0.0516,2.0,2.0,53.0,8.0,6.0,2.0,53.0,2.0,2.0,2.0,2.0,53.0,8.0,2.0,53.0,8.0,2.0,-0.6305,2,-0.5423,2,-0.57,0.27,0.27,0.49,-1.57,-0.47,0.69,-0.56,1.34,0.6,2,2.0,3,8,-0.53,0.2,-1.09,-0.39,-0.41,8,8,0.01,0.17,0.16,-0.13,-0.13,1,2,-1.36,-0.05,-0.08,0.75,1,2,1,14
14640,1,8,199505.0,1.2711,0.2243,55.7127,63.946,1.0,0.9907,0.9817,0.6395,0.1909,3.0,4.0,29.0,8.0,2.0,4.0,15.0,4.0,1.0,3.0,4.0,29.0,8.0,4.0,15.0,5.0,5.0,1.0729,5,0.9577,5,1.76,-0.3,0.1,0.55,1.52,0.1,0.67,0.49,0.2,0.52,11,6.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,0.01,0.17,0.16,-0.29,0.52,2,1,-0.54,-0.8,-0.08,0.69,1,5,5,1
14644,1,5,199405.0,-1.9493,0.3629,17.9358,30.5147,0.0658,0.0215,0.0292,0.0374,0.0463,1.0,3.0,51.0,4.0,0.0,0.0,0.0,1.0,7.0,1.0,3.0,51.0,4.0,0.0,0.0,2.0,2.0,-1.0772,1,-1.1841,1,-0.57,1.31,-0.17,0.09,-0.94,0.1,-0.05,-1.45,0.18,-1.68,2,11.0,1,8,-0.32,0.2,-1.36,0.23,-0.58,1,8,0.34,-0.51,-0.46,-0.29,-0.13,4,3,-1.1,-1.09,-1.98,-1.68,1,4,5,7
14645,1,8,199410.0,0.0685,0.2326,41.0412,51.4618,0.9933,0.7722,0.3793,0.0832,0.057,2.0,4.0,43.0,8.0,2.0,2.0,51.0,2.0,1.0,2.0,4.0,43.0,8.0,2.0,51.0,5.0,2.0,-0.6363,2,-0.5484,2,-1.73,-0.3,0.1,-1.33,0.91,0.1,0.25,0.16,0.52,-0.26,8,8.0,1,2,1.08,-0.3,0.8,1.48,-0.13,3,2,-0.38,0.04,1.15,0.98,-0.3,1,1,-0.31,1.09,1.15,1.1,2,4,10,2
14646,1,6,199410.0,0.0322,0.2425,40.5509,51.0842,0.9922,0.753,0.3533,0.0796,0.0562,2.0,3.0,41.0,6.0,16.0,5.0,19.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.4763,4,0.5064,4,0.03,-0.3,0.1,-1.03,0.27,0.1,-0.49,-0.67,0.18,-1.49,8,8.0,1,1,-0.24,1.25,-1.07,-0.68,-0.61,1,1,-1.5,0.92,-0.87,-1.53,-0.69,4,4,-0.98,0.85,1.15,0.33,1,4,10,2
14647,2,8,199411.0,-0.5501,0.2712,31.8924,45.04,0.9264,0.3106,0.1044,0.0497,0.0492,2.0,4.0,25.0,8.0,6.0,2.0,53.0,2.0,2.0,2.0,4.0,25.0,8.0,2.0,53.0,5.0,3.0,-0.0506,3,-0.0808,3,-1.13,-0.3,-0.58,0.19,-1.57,-0.33,-1.33,-0.18,-0.88,-1.0,11,4.0,1,1,-0.23,0.09,0.23,-1.45,0.62,1,1,-0.2,-0.49,-0.87,-0.13,-0.13,4,2,-0.31,-1.24,-0.49,-1.11,1,4,11,0
14654,1,5,199508.0,1.4994,0.2385,58.3641,66.3157,1.0,0.9953,0.9931,0.7884,0.2794,1.0,4.0,43.0,4.0,1.0,1.0,45.0,1.0,1.0,1.0,2.0,45.0,4.0,1.0,43.0,4.0,3.0,-0.9103,1,-0.812,1,1.16,0.9,0.51,1.35,1.52,0.15,0.68,1.31,0.77,0.1,8,10.0,1,1,0.6,0.49,1.29,1.48,1.98,1,1,1.53,1.77,0.07,1.48,1.74,1,3,0.17,1.56,1.15,1.1,1,5,8,3
14657,2,8,199411.0,0.8547,0.256,50.7827,59.6234,0.9997,0.969,0.9061,0.3278,0.1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056,4,0.4756,4,0.6,-0.3,0.1,0.57,-0.33,0.1,-0.9,-0.67,-0.59,0.71,8,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,1,-0.31,-1.09,-0.78,-0.31,3,4,11,14
14661,2,3,199402.0,-1.6254,0.2933,19.8964,33.877,0.1962,0.0347,0.0321,0.0382,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0118,1,-1.0193,1,1.16,-0.13,0.1,0.19,-0.33,0.15,0.25,-0.17,0.77,0.9,8,0.0,9,9,-0.03,0.2,0.3,-0.11,-0.13,1,1,-0.2,-1.62,0.78,0.59,0.62,3,3,-0.88,-0.68,-2.74,-2.18,1,4,2,4
14663,1,3,199412.0,0.1095,0.2752,41.5857,51.8873,0.9943,0.7924,0.4098,0.0877,0.0579,3.0,2.0,35.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,2.0,35.0,3.0,0.0,0.0,5.0,2.0,-0.8546,1,-0.735,1,1.16,0.27,0.95,1.34,-0.94,-1.45,-1.33,-1.0,-0.37,1.01,2,4.0,1,1,0.95,-1.26,-0.24,0.32,1.61,1,1,-0.48,-2.69,-0.27,0.27,-0.5,1,2,-0.34,-0.52,1.02,1.1,1,4,12,1
14666,2,3,199508.0,0.7451,0.2577,49.4691,58.4858,0.9996,0.9581,0.8632,0.2639,0.0919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274,4,0.101,4,1.76,1.31,1.62,0.19,-1.57,0.1,0.25,0.16,-0.04,-0.88,8,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,8,0.3,-0.6,-1.28,-0.89,-0.33,2,2,-0.83,1.07,1.15,1.1,1,5,8,13
14671,1,8,199412.0,0.3972,0.2353,45.2371,54.8741,0.9983,0.8957,0.6413,0.1357,0.0678,4.0,4.0,13.0,8.0,2.0,3.0,11.0,4.0,1.0,4.0,4.0,13.0,8.0,3.0,11.0,4.0,5.0,0.625,5,0.5107,4,-0.57,-0.93,-0.56,-1.43,-1.57,0.1,-2.06,-1.05,-1.79,-2.51,2,4.0,1,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,1,-1.43,0.24,-1.83,1.1,1,4,12,1
14678,2,8,199505.0,0.0898,0.2906,41.3248,51.6826,0.9938,0.7829,0.3949,0.0855,0.0575,4.0,4.0,11.0,8.0,2.0,4.0,41.0,4.0,1.0,4.0,4.0,11.0,8.0,4.0,41.0,4.0,7.0,0.5764,5,0.6011,5,-0.57,-0.13,0.1,0.19,-1.57,-0.89,-0.9,-1.05,0.65,0.71,11,8.0,9,9,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,1,3,-0.8,0.51,-0.15,1.1,1,5,5,14
14680,2,8,199501.0,0.4118,0.2466,45.4173,55.0256,0.9984,0.8994,0.6528,0.1392,0.0685,2.0,4.0,49.0,8.0,1.0,4.0,19.0,4.0,1.0,4.0,4.0,19.0,8.0,2.0,49.0,5.0,3.0,0.2905,4,0.4337,4,-0.57,-1.33,-2.09,-1.03,0.27,-0.89,-0.9,0.16,-0.98,0.71,11,6.0,1,1,-0.47,0.04,0.76,-2.66,-0.13,1,1,0.33,0.29,0.35,0.37,0.24,3,2,-0.72,0.85,1.15,1.1,1,5,1,2
